Publisher,Title,Genre,Console,USSales,YearReleased,Sequel,ReRelease,Usedprice,Review Score,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform
LucasArts,Star Wars: The Force Unleashed,Action,Nintendo Wii,1.01,2008,0,0,14.95,71,2,2,0,1,0,0,0,1
"Electronic Arts, Inc.",Burnout Paradise,"Action, Racing / Driving",PlayStation 3,1.01,2008,1,0,17.95,87,2,1,1,0,0,0,0,0
"Nintendo of America Inc., Nintendo of Europe GmbH, PokÇmon Company, The",PokÇmon Ranger: Shadows of Almia,"Action, Role-Playing (RPG)",Nintendo DS,0.99,2008,1,0,24.95,68,4,1,0,0,1,0,0,0
"Midway Games, Inc.",Mortal Kombat vs. DC Universe,Action,X360,0.98,2008,1,0,24.95,72,3,2,0,1,0,0,0,1
MTV Games,Rock Band 2,"Action, Simulation",Nintendo Wii,0.97,2008,1,0,119.95,92,2,1,0,0,0,1,0,1
"Namco Bandai Games America Inc., Namco Bandai Games Europe SAS",We Ski,Sports,Nintendo Wii,0.96,2008,0,0,16.95,67,2,4,0,0,0,0,0,0
"Electronic Arts, Inc.",Dead Space,Action,PlayStation 3,0.96,2008,0,0,17.95,88,2,1,0,0,0,0,0,1
"ak tronic Software & Services GmbH, Ubisoft Entertainment SA, Ubisoft, Inc.",Shaun White Snowboarding: Road Trip,Sports,Nintendo Wii,0.95,2008,1,0,14.95,78,2,1,0,1,0,0,0,0
LucasArts,Star Wars: The Force Unleashed,Action,PlayStation 3,0.92,2008,0,0,17.95,71,2,1,0,1,0,0,0,1
"Activision Publishing, Inc., RedOctane, Inc.",Guitar Hero: Aerosmith,"Action, Simulation",X360,0.91,2008,1,0,9.95,70,3,2,1,0,0,0,0,1
"Sony Computer Entertainment America, Inc.",SOCOM: U.S. Navy SEALs - Confrontation,Action,PlayStation 3,0.91,2008,1,0,16.95,63,2,1,1,0,0,0,0,0
"Namco Bandai Games America Inc., Namco Bandai Games Europe SAS",SoulCalibur IV,Action,X360,0.87,2008,1,0,19.95,85,3,2,1,0,0,0,0,1
"Electronic Arts, Inc.",Battlefield: Bad Company,Action,X360,0.83,2008,1,0,16.95,83,3,1,1,0,0,0,0,1
THQ Inc.,Saints Row 2,"Action, Racing / Driving",PlayStation 3,0.81,2008,1,0,17.95,82,2,1,1,0,0,0,0,1
"Activision Publishing, Inc.",Guitar Hero: On Tour - Decades,"Action, Simulation",Nintendo DS,0.8,2008,1,0,17.95,72,4,1,0,0,1,0,0,0
"Capcom Entertainment, Inc., CE Europe Ltd.",Devil May Cry 4,Action,X360,0.8,2008,1,0,17.95,84,3,1,0,0,0,0,0,1
"Nintendo of America Inc., Nintendo of Europe GmbH",Mystery Case Files: MillionHeir,Adventure,Nintendo DS,0.76,2008,0,0,17.95,65,4,1,0,0,1,0,0,0
"Electronic Arts, Inc., Electronic Arts K.K.",Battlefield: Bad Company,Action,PlayStation 3,0.76,2008,0,0,17.95,84,2,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Army of Two,Action,PlayStation 3,0.75,2008,0,0,16.95,74,2,2,1,0,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Rayman Raving Rabbids TV Party,"Action, Racing / Driving, Sports, Strategy",Nintendo Wii,0.74,2008,1,0,17.95,73,2,4,0,0,0,0,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",The House of the Dead 2 & 3 Return,Action,Nintendo Wii,0.74,2008,1,1,17.95,66,2,2,0,0,0,0,0,0
"Ubisoft Entertainment SA, Ubisoft, Inc.",Far Cry 2,Action,X360,0.73,2008,1,0,19.95,85,3,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Boom Blox,"Action, Strategy",Nintendo Wii,0.72,2008,0,0,24.95,85,2,4,0,0,0,0,0,0
"Electronic Arts, Inc.",Spore Creatures,"Adventure, Simulation",Nintendo DS,0.7,2008,0,0,14.95,65,4,1,0,0,1,0,0,0
"Electronic Arts, Inc.",Madden NFL 09,Sports,Sony PSP,0.68,2008,1,0,14.95,68,4,4,1,1,1,0,0,1
"Electronic Arts, Inc.",NCAA Football 09,Sports,X360,0.68,2008,1,0,14.95,83,3,4,1,1,0,0,0,1
"Sony Computer Entertainment America, Inc.",MLB 08: The Show,Sports,PlayStation 3,0.67,2008,1,0,12.95,85,2,2,1,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Tom Clancy's Rainbow Six: Vegas 2,Action,PlayStation 3,0.67,2008,1,0,24.95,81,2,2,1,1,0,0,0,1
"Electronic Arts, Inc.",Mercenaries 2: World in Flames,Action,X360,0.66,2008,1,0,14.95,72,3,1,0,0,0,0,0,1
"Electronic Arts, Inc.",Need for Speed: Undercover,Racing / Driving,X360,0.66,2008,1,0,17.95,64,3,1,1,1,0,0,0,1
"Activision Publishing, Inc., RedOctane, Inc.",Guitar Hero: Aerosmith,"Action, Simulation",PlayStation 3,0.65,2008,1,0,14.95,70,2,2,1,0,0,0,0,1
"Namco Bandai Games America Inc., Namco Bandai Games Europe SAS, Ubisoft Entertainment SA",SoulCalibur IV,Action,PlayStation 3,0.65,2008,1,0,22.95,85,2,2,1,0,0,0,0,1
"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Valkyria Chronicles,"Action, Role-Playing (RPG), Strategy",PlayStation 3,0.65,2008,0,0,24.95,86,2,1,0,0,0,0,0,0
"Natsume, Inc.",Harvest Moon: Tree of Tranquility,"Role-Playing (RPG), Simulation",Nintendo Wii,0.62,2008,1,0,34.95,65,2,1,0,0,0,0,0,0
LucasArts,Star Wars: The Clone Wars - Jedi Alliance,"Action, Adventure",Nintendo DS,0.6,2008,1,0,17.95,68,4,1,0,0,1,0,0,0
"Electronic Arts, Inc.",Need for Speed: Undercover,Racing / Driving,PlayStation 3,0.59,2008,1,0,17.95,59,2,1,1,1,0,0,0,1
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Wario Land: Shake It!,Action,Nintendo Wii,0.59,2008,1,0,19.95,78,2,1,0,0,0,0,0,0
THQ Inc.,WWE Smackdown! vs Raw 2009,Sports,X360,0.59,2008,1,0,17.95,79,3,1,0,0,0,0,0,1
2K Sports,NBA 2K9,Sports,PlayStation 3,0.58,2008,1,0,14.95,82,2,7,1,1,0,0,0,1
2K Sports,Major League Baseball 2K9,Sports,X360,0.58,2008,1,0,14.95,64,3,1,0,1,0,0,0,1
"Electronic Arts, Inc.",NCAA Football 09,Sports,PlayStation 3,0.56,2008,1,0,14.95,81,2,4,1,1,0,0,0,1
"Activision Publishing, Inc., ak tronic Software & Services GmbH",Kung Fu Panda,Action,Nintendo DS,0.56,2008,0,0,17.95,71,4,1,0,1,1,0,0,1
"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.",Devil May Cry 4,Action,PlayStation 3,0.56,2008,1,0,19.95,84,2,1,1,0,0,0,0,1
Ubisoft Entertainment SA,Tom Clancy's EndWar,Strategy,X360,0.56,2008,0,0,16.95,77,3,1,1,1,0,0,0,1
"TT Games Publishing Ltd, Warner Bros. Interactive Entertainment Inc.",LEGO Batman: The Videogame,Action,Sony PSP,0.54,2008,0,0,17.95,73,4,1,0,1,1,0,0,1
2K Games,BioShock,Action,PlayStation 3,0.53,2008,0,0,17.95,94,2,1,0,0,0,0,0,1
"Rockstar Games, Inc.",Bully: Scholarship Edition,"Action, Adventure",X360,0.53,2008,0,1,17.95,80,3,1,0,0,0,0,0,1
Ubisoft Entertainment SA,Prince of Persia,Action,X360,0.53,2008,1,1,16.95,81,3,1,0,0,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc.",Kung Fu Panda,Action,Nintendo Wii,0.52,2008,0,0,16.95,70,2,4,0,1,0,0,0,1
"ak tronic Software & Services GmbH, SEGA Corporation, SEGA of America, Inc.",Sonic Chronicles: The Dark Brotherhood,"Action, Role-Playing (RPG)",Nintendo DS,0.52,2008,1,0,17.95,74,4,1,0,0,1,0,0,0
"Rockstar Games, Inc.",Midnight Club: L.A. Remix,Racing / Driving,Sony PSP,0.52,2008,1,0,16.95,79,4,1,0,0,1,0,0,0
"Electronic Arts UK Ltd., Electronic Arts, Inc.",FIFA Soccer 09,Sports,X360,0.51,2008,1,0,19.95,87,3,4,1,1,0,0,0,1
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Chrono Trigger,Role-Playing (RPG),Nintendo DS,0.51,2008,0,1,17.95,92,4,2,0,0,1,0,0,0
Disney Interactive Studios,High School Musical 2: Work This Out!,"Action, Adventure",Nintendo DS,0.51,2008,1,0,14.95,38,4,1,0,1,1,0,0,0
Eidos Interactive Ltd.,Tomb Raider: Underworld,Action,X360,0.51,2008,1,0,17.95,76,3,1,0,0,0,0,0,1
"Electronic Arts, Inc.",skate it,"Action, Sports",Nintendo Wii,0.5,2008,0,0,39.95,70,2,4,0,0,0,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc.",The Legendary Starfy,"Action, Adventure",Nintendo DS,0.5,2008,0,0,24.95,75,4,1,0,0,1,0,0,0
"Electronic Arts, Inc.",Mirror's Edge,Action,X360,0.5,2008,0,0,14.95,79,3,1,0,0,0,0,0,1
Electronic Arts UK Ltd.,FIFA Soccer 09,Sports,PlayStation 3,0.49,2008,1,0,22.95,87,2,7,1,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Haze,Action,PlayStation 3,0.49,2008,0,0,12.95,55,2,2,1,0,0,0,0,0
"Square Enix Co., Ltd.",Dissidia: Final Fantasy,"Action, Role-Playing (RPG)",Sony PSP,0.49,2008,0,0,17.95,79,4,1,1,0,1,0,0,0
"2K Games, CyberFront Corporation",Sid Meier's Civilization: Revolution,Strategy,X360,0.49,2008,1,0,24.95,84,3,1,1,0,0,0,0,1
THQ Inc.,Wall-E,Action,Nintendo Wii,0.48,2008,0,0,17.95,51,2,4,0,1,0,0,0,1
Ubisoft Entertainment SA,Prince of Persia,Action,PlayStation 3,0.48,2008,1,1,17.95,85,2,1,0,0,0,0,0,1
"Electronic Arts, Inc.",NHL 09 ,Sports,X360,0.48,2008,1,0,14.95,88,3,1,0,0,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Brothers in Arms: Hell's Highway,Action,X360,0.47,2008,1,0,17.95,76,3,1,1,0,0,0,0,1
Ubisoft Entertainment SA,Shaun White Snowboarding,Sports,X360,0.47,2008,0,0,14.95,60,3,1,1,1,0,0,0,1
Touchstone,Turok,Action,X360,0.47,2008,1,0,14.95,69,3,1,1,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Iron Man,Action,Sony PSP,0.46,2008,0,0,16.95,44,4,1,0,1,1,0,0,1
THQ Inc.,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,Action,Nintendo Wii,0.46,2008,1,0,16.95,47,2,1,0,0,0,0,0,0
THQ Inc.,WWE Smackdown! vs Raw 2009,Sports,Nintendo Wii,0.46,2008,1,0,16.95,79,2,1,0,0,0,0,0,1
"ak tronic Software & Services GmbH, THQ Asia Pacific, THQ Inc.",De Blob,Action,Nintendo Wii,0.45,2008,0,0,16.95,82,2,4,0,0,0,0,0,0
"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Sonic Riders: Zero Gravity,Racing / Driving,Nintendo Wii,0.45,2008,1,0,16.95,56,2,4,0,0,0,0,0,1
"Nintendo Co., Ltd., Nintendo of America Inc.",Rhythm Heaven,Action,Nintendo DS,0.45,2008,0,0,24.95,83,4,1,0,0,1,0,0,0
THQ Inc.,Big Beach Sports,Sports,Nintendo Wii,0.44,2008,0,0,16.95,44,2,4,0,0,0,0,0,0
Eidos Interactive Ltd.,Tomb Raider: Underworld,Action,PlayStation 3,0.44,2008,1,0,17.95,75,2,1,0,0,0,0,0,1
"Nintendo of America Inc., Nintendo of Europe GmbH",Advance Wars: Days of Ruin,Strategy,Nintendo DS,0.43,2008,1,0,17.95,86,4,4,1,0,1,0,0,0
"TT Games Publishing Ltd, Warner Bros. Interactive Entertainment Inc.",LEGO Batman: The Videogame,Action,PlayStation 3,0.43,2008,0,0,17.95,75,2,2,0,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Far Cry 2,Action,PlayStation 3,0.43,2008,1,0,19.95,85,2,1,1,0,0,0,0,1
"Natsume Co., Ltd.",Harvest Moon: Island of Happiness,"Simulation, Strategy",Nintendo DS,0.42,2008,1,0,24.95,65,4,1,0,0,1,0,0,0
"Ubisoft Entertainment SA, Ubisoft, Inc.",Brothers in Arms: Hell's Highway,Action,PlayStation 3,0.42,2008,1,0,19.95,76,2,1,1,0,0,0,0,1
SEGA Europe Ltd.,Sonic Unleashed,"Action, Adventure",PlayStation 3,0.42,2008,1,0,17.95,54,2,1,0,0,0,0,0,1
"Crave Entertainment, Inc.",Pinball Hall of Fame: The Williams Collection,Simulation,Nintendo Wii,0.41,2008,0,0,17.95,82,2,1,0,1,0,0,0,1
SEGA Europe Ltd.,Sonic Unleashed,"Action, Adventure",X360,0.41,2008,1,0,17.95,60,3,1,0,0,0,0,0,1
"ak tronic Software & Services GmbH, SEGA Corporation, SEGA of America, Inc.",Samba de Amigo,Action,Nintendo Wii,0.4,2008,0,1,12.95,68,2,2,0,0,0,0,0,0
THQ Inc.,WWE Smackdown! vs Raw 2009,Sports,Sony PSP,0.4,2008,1,0,16.95,72,4,1,0,0,1,0,0,1
"Capcom Entertainment, Inc., CE Europe Ltd.",?kami,Action,Nintendo Wii,0.39,2008,0,1,17.95,90,2,1,0,0,0,0,0,1
"LucasArts, TT Games Publishing Ltd",LEGO Indiana Jones: The Original Adventures,Action,PlayStation 3,0.38,2008,0,0,17.95,77,2,2,0,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",CSI: Crime Scene Investigation - Hard Evidence,Adventure,Nintendo Wii,0.38,2008,1,0,17.95,49,2,1,0,1,0,0,0,1
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",MotorStorm: Pacific Rift,"Action, Racing / Driving, Sports",PlayStation 3,0.37,2008,1,0,29.95,82,2,4,1,0,0,0,0,0
"Electronic Arts, Inc.",Tiger Woods PGA Tour 09,Sports,X360,0.37,2008,1,0,19.95,84,3,4,1,1,0,0,0,1
"Electronic Arts, Inc.",SimCity Creator,Simulation,Nintendo Wii,0.37,2008,1,0,24.95,67,2,1,0,0,0,0,0,1
"Electronic Arts, Inc.",Tiger Woods PGA Tour 09,Sports,PlayStation 3,0.36,2008,1,0,19.95,82,2,4,1,1,0,0,0,1
2K Games,Sid Meier's Civilization: Revolution,"Simulation, Strategy",Nintendo DS,0.36,2008,0,1,17.95,80,4,1,0,0,1,0,0,1
"Disney Interactive Studios, Disney Interactive Studios Japan",Pure,"Racing / Driving, Sports",PlayStation 3,0.36,2008,0,0,17.95,83,2,1,1,0,0,0,0,1
Touchstone,Turok,Action,PlayStation 3,0.36,2008,1,0,16.95,67,2,1,1,1,0,0,0,1
"Sierra Entertainment, Inc.",Crash: Mind over Mutant,Action,Nintendo Wii,0.36,2008,1,0,17.95,70,2,1,0,0,0,0,0,1
"Activision Publishing, Inc.",Spider-Man: Web of Shadows,Action,X360,0.36,2008,1,0,19.95,68,3,1,0,1,0,0,0,0
"THQ Inc., THQ International Ltd.",Frontlines: Fuel of War,Action,X360,0.35,2008,0,0,14.95,75,3,1,1,0,0,0,0,0
"Codemasters Software Company Limited, The",GRID,"Racing / Driving, Simulation, Sports",X360,0.35,2008,0,0,19.95,87,3,1,1,1,0,0,0,1
Microsoft Games Studios,Too Human,"Action, Role-Playing (RPG)",X360,0.35,2008,0,0,14.95,65,3,1,1,0,0,0,0,0
"Warner Bros. Games, Warner Bros. Interactive Entertainment Inc.",Speed Racer: The Videogame,Racing / Driving,Nintendo Wii,0.34,2008,0,0,16.95,69,2,2,0,1,0,0,0,1
LucasArts,LEGO Indiana Jones: The Original Adventures,Action,Sony PSP,0.34,2008,0,0,17.95,76,4,1,0,1,1,0,0,1
"SEGA of America, Inc.",SEGA Bass Fishing,Sports,Nintendo Wii,0.34,2008,0,1,17.95,59,2,1,0,0,0,0,0,0
Disney Interactive Studios,The Chronicles of Narnia: Prince Caspian,"Action, Role-Playing (RPG)",Nintendo Wii,0.33,2008,1,0,16.95,63,2,2,0,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Iron Man,Action,Nintendo DS,0.33,2008,0,0,14.95,56,4,1,0,0,1,0,0,1
"Electronic Arts, Inc.",The Sims 2: Apartment Pets,Simulation,Nintendo DS,0.33,2008,1,0,17.95,50,4,1,0,1,1,0,0,0
"Sony Computer Entertainment America, Inc.",MLB 08: The Show,Sports,Sony PSP,0.33,2008,1,0,14.95,83,4,1,0,1,1,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Iron Man,Action,PlayStation 3,0.33,2008,0,0,17.95,42,2,1,0,1,0,0,0,1
"Activision Publishing, Inc.",Madagascar: Escape 2 Africa,"Action, Adventure",Nintendo DS,0.32,2008,1,0,17.95,55,4,1,0,1,1,0,0,1
"Codemasters Software Company Limited, The",GRID,"Racing / Driving, Simulation, Sports",PlayStation 3,0.31,2008,0,0,24.95,87,2,1,1,1,0,0,0,1
"Electronic Arts, Inc.",NHL 09,Sports,PlayStation 3,0.31,2008,1,0,19.95,88,2,1,0,1,0,0,0,1
Microsoft Games Studios,Banjo-Kazooie: Nuts & Bolts,"Action, Adventure, Racing / Driving, Sports",X360,0.31,2008,1,0,17.95,79,3,1,1,0,0,0,0,0
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",Hot Shots Golf: Out of Bounds,Sports,PlayStation 3,0.3,2008,1,0,34.95,81,2,4,1,0,0,0,0,0
"Marvelous Entertainment Inc., Natsume Co., Ltd.",Rune Factory 2: A Fantasy Harvest Moon,"Action, Role-Playing (RPG), Simulation",Nintendo DS,0.3,2008,1,0,17.95,79,4,1,0,0,1,0,0,0
"Electronic Arts, Inc.",SimCity Creator,Simulation,Nintendo DS,0.3,2008,0,1,17.95,69,4,1,0,0,1,0,0,1
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",Patapon,"Action, Strategy",Sony PSP,0.3,2008,0,0,17.95,86,4,1,0,0,1,0,0,0
Ubisoft Entertainment SA,Shaun White Snowboarding,Sports,PlayStation 3,0.3,2008,0,0,15.95,63,2,1,0,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Iron Man,Action,Nintendo Wii,0.3,2008,0,0,17.95,44,2,1,0,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Sega Superstars Tennis,Sports,Nintendo DS,0.29,2008,0,0,14.95,65,4,1,0,0,1,0,0,1
"Capcom Entertainment, Inc., CE Europe Ltd.",Lost Planet: Extreme Condition,Action,PlayStation 3,0.29,2008,0,0,16.95,67,2,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Mirror's Edge,Action,PlayStation 3,0.29,2008,0,0,14.95,79,2,1,0,0,0,0,0,1
SEGA Europe Ltd.,The Incredible Hulk,Action,Nintendo Wii,0.29,2008,0,0,16.95,46,2,1,0,0,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Condemned 2: Bloodshot,"Action, Adventure",X360,0.29,2008,1,0,14.95,80,3,1,1,0,0,0,0,1
Sony Computer Entertainment Europe Ltd.,Buzz!: Quiz TV,Simulation,PlayStation 3,0.28,2008,1,0,14.95,80,2,8,1,0,0,1,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",Sega Superstars Tennis,Sports,Nintendo Wii,0.28,2008,0,0,12.95,71,2,4,0,0,0,0,0,1
Codemasters,You're in the Movies,Action,X360,0.28,2008,0,0,16.95,55,3,4,0,0,0,1,0,0
Warner Bros. Interactive Entertainment Inc.,Speed Racer: The Videogame,Racing / Driving,Nintendo DS,0.28,2008,0,0,17.95,75,4,1,0,1,1,0,0,1
"THQ Asia Pacific, THQ Inc.",Viva Pi§ata: Pocket Paradise,"Simulation, Strategy",Nintendo DS,0.28,2008,1,0,17.95,82,4,1,0,0,1,0,0,0
Ubisoft Entertainment SA,Tom Clancy's EndWar,Strategy,PlayStation 3,0.28,2008,0,0,17.95,76,2,1,1,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Iron Man,Action,X360,0.28,2008,0,0,17.95,45,3,1,0,1,0,0,0,1
"Electronic Arts, Inc.",Need for Speed: Undercover,Racing / Driving,Nintendo Wii,0.27,2008,1,0,27.95,54,2,4,0,1,0,0,0,0
Microsoft Games Studios,Scene It? Box Office Smash!,Simulation,X360,0.27,2008,1,0,16.95,76,3,4,1,1,0,0,0,0
THQ Inc.,Wall-E,Action,X360,0.27,2008,0,0,14.95,50,3,4,0,1,0,0,0,1
"ak tronic Software & Services GmbH, Disney Interactive Studios",Spectrobes: Beyond the Portals,"Action, Role-Playing (RPG)",Nintendo DS,0.27,2008,1,0,11.95,70,4,1,0,0,1,0,0,0
"Ubisoft, Inc.",MX vs. ATV Untamed,Educational,Sony PSP,0.27,2008,1,0,16.95,59,4,1,0,1,1,0,0,1
"Electronic Arts, Inc.",Mercenaries 2: World in Flames,Action,PlayStation 3,0.27,2008,1,0,15.95,72,2,1,1,0,0,0,0,1
"Square Enix, Inc., Square Enix, Ltd.",Infinite Undiscovery,"Action, Role-Playing (RPG)",X360,0.27,2008,0,0,17.95,68,3,1,0,0,0,0,0,0
"Midway Games, Inc.",TNA iMPACT!,Sports,X360,0.26,2008,1,0,14.95,62,3,4,1,1,0,0,0,0
"Activision Publishing, Inc.",Enemy Territory: Quake Wars,Action,X360,0.26,2008,0,0,14.95,69,3,1,1,0,0,0,0,1
SCEE,SingStar Vol.2,Action,PlayStation 3,0.25,2008,1,0,14.95,76,2,6,0,1,0,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Fire Emblem: Shadow Dragon,"Role-Playing (RPG), Strategy",Nintendo DS,0.25,2008,1,0,19.95,81,4,1,0,0,1,0,0,0
"Capcom U.S.A., Inc.",Neopets Puzzle Adventure,"Adventure, Role-Playing (RPG), Strategy",Nintendo DS,0.25,2008,0,0,17.95,70,4,1,0,1,1,0,0,1
Namco Bandai Games America Inc.,Tales of Vesperia,"Adventure, Role-Playing (RPG)",X360,0.25,2008,1,0,27.95,79,3,1,0,0,0,0,0,0
SCEA,SingStar ABBA,Action,PlayStation 3,0.24,2008,1,0,17.95,70,2,8,0,1,0,0,0,1
"Atari, Inc., Namco Bandai Games Europe SAS, Namco Bandai Games Inc.",Dragon Ball Z: Burst Limit,Action,X360,0.24,2008,1,0,17.95,72,3,2,1,1,0,0,0,1
"Capcom Entertainment, Inc., CE Europe Ltd.",Apollo Justice: Ace Attorney,"Adventure, Simulation",Nintendo DS,0.24,2008,1,0,24.95,78,4,1,0,0,1,0,0,0
Majesco Entertainment Company,Cake Mania 2: Jill's Next Adventure!,Action,Nintendo DS,0.24,2008,1,0,17.95,57,4,1,0,0,1,0,0,0
"Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Castlevania: Order of Ecclesia,"Action, Adventure, Role-Playing (RPG)",Nintendo DS,0.24,2008,1,0,24.95,85,4,1,1,0,1,0,0,0
"Capcom U.S.A., Inc.",Mega Man Star Force 2: Zerker X Ninja,"Action, Role-Playing (RPG)",Nintendo DS,0.24,2008,1,0,17.95,55,4,1,0,0,1,0,0,0
"Capcom Entertainment, Inc.",Mega Man Star Force 2: Zerker X Saurian,"Action, Role-Playing (RPG)",Nintendo DS,0.24,2008,1,0,16.95,55,4,1,0,0,1,0,0,0
"Activision Deutschland GmbH, Activision Publishing, Inc.",Enemy Territory: Quake Wars,Action,PlayStation 3,0.24,2008,0,0,16.95,60,2,1,1,0,0,0,0,1
Namco Bandai Games America Inc.,Namco Museum: Virtual Arcade,"Action, Racing / Driving",X360,0.24,2008,0,1,17.95,63,3,1,1,0,0,0,0,0
"Electronic Arts, Inc.",NASCAR 09,"Racing / Driving, Sports",X360,0.24,2008,1,0,19.95,69,3,1,1,1,0,0,0,1
"Codemasters Software Company Limited, The",Turning Point: Fall of Liberty,Action,X360,0.24,2008,0,0,7.95,43,3,1,1,0,0,0,0,1
dtp entertainment AG,Summer Athletics 2009,Sports,Nintendo Wii,0.23,2008,1,0,19.95,56,2,4,0,0,0,0,0,0
"Electronic Arts, Inc.",FIFA Soccer 09,Sports,Sony PSP,0.23,2008,1,0,17.95,84,4,2,0,1,1,0,0,1
Midway Games Ltd.,Unreal Tournament III,Action,X360,0.23,2008,1,0,14.95,82,3,2,1,0,0,0,0,1
Majesco Entertainment Company,Nancy Drew: The Mystery of the Clue Bender Society,"Adventure, Racing / Driving",Nintendo DS,0.23,2008,1,0,15.95,46,4,1,0,1,1,0,0,0
"Ubisoft, Inc.",Shaun White Snowboarding,"Racing / Driving, Sports",Nintendo DS,0.23,2008,0,0,16.95,63,4,1,0,1,1,0,0,1
"D3Publisher Inc., D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Dark Sector,Action,PlayStation 3,0.23,2008,0,0,14.95,72,2,1,1,0,0,0,0,1
"Square Enix Co., Ltd., Square Enix, Inc.",The Last Remnant,Role-Playing (RPG),X360,0.23,2008,0,0,14.95,66,3,1,0,0,0,0,0,0
"Atari, Inc., Namco Bandai Games Europe SAS, Namco Bandai Games Inc.",Dragon Ball Z: Burst Limit,Action,PlayStation 3,0.22,2008,1,0,19.95,71,2,2,1,1,0,0,0,1
"Electronic Arts, Inc.",NASCAR 09,"Racing / Driving, Sports",PlayStation 3,0.22,2008,1,0,22.95,65,2,1,1,1,0,0,0,1
"Codemasters Software Company Limited, The",Turning Point: Fall of Liberty,Action,PlayStation 3,0.22,2008,0,0,7.95,42,2,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Boogie SuperStar,Action,Nintendo Wii,0.22,2008,1,0,26.95,67,2,1,0,0,0,0,0,0
THQ Inc.,MX vs. ATV Untamed,Racing / Driving,Nintendo Wii,0.22,2008,1,0,24.95,70,2,1,0,1,0,0,0,1
"Sierra Entertainment, Inc.",Crash: Mind over Mutant,Action,X360,0.22,2008,1,0,24.95,60,3,1,0,0,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",The Incredible Hulk,Action,X360,0.22,2008,0,0,17.95,55,3,1,0,0,0,0,0,1
"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Silent Hill: Homecoming,Action,X360,0.22,2008,1,0,17.95,70,3,1,0,0,0,0,0,1
"Midway Games, Inc.",TNA iMPACT!,Sports,PlayStation 3,0.21,2008,0,0,12.95,64,2,4,1,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",The Incredible Hulk,Action,PlayStation 3,0.21,2008,0,0,16.95,55,2,1,0,0,0,0,0,0
"Activision Deutschland GmbH, Activision Publishing, Inc.",Kung Fu Panda,Action,PlayStation 3,0.21,2008,0,0,19.95,76,2,1,0,1,0,0,0,1
"D3Publisher Inc., D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Dark Sector,Action,X360,0.21,2008,0,0,13.95,72,3,1,1,0,0,0,0,1
"Namco Bandai Games America Inc., Namco Bandai Games Inc.",Tales of Symphonia: Dawn of the New World,Role-Playing (RPG),Nintendo Wii,0.2,2008,1,0,24.95,68,2,4,0,0,0,0,0,0
"Square Enix Co., Ltd., Square Enix, Inc.",Valkyrie Profile: Covenant of the Plume,"Role-Playing (RPG), Strategy",Nintendo DS,0.2,2008,1,0,24.95,74,4,1,0,0,1,0,0,0
"Activision Publishing, Inc.",Spider-Man: Web of Shadows,Action,PlayStation 3,0.2,2008,1,0,24.95,67,2,1,0,1,0,0,0,0
